iso_code,continent,location,date,new_cases,new_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,new_tests_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index
FRA,Europe,France,10/26/2020,72438,1074.397,519.296,1.37,40.951,263.43,6.203,0.15,6.7,0.0000,49.54
FRA,Europe,France,10/27/2020,34458,511.079,527.128,1.35,43.146,281.14,5.579,0.154,6.5,0.0000,49.54
FRA,Europe,France,10/28/2020,36719,544.615,530.925,1.34,45.03,299.368,5.456,0.156,6.4,0.0000,49.54
FRA,Europe,France,10/29/2020,46636,691.703,534.38,1.32,46.676,313.844,5.59,0.156,6.4,0.0000,49.54
FRA,Europe,France,10/30/2020,49473,733.781,542.494,1.32,49.954,328.572,5.957,0.156,6.4,0.0000,78.7
FRA,Europe,France,10/31/2020,35101,520.616,545.786,1.32,51.066,341.328,2.555,0.155,6.5,0.0000,78.7
FRA,Europe,France,11/1/2020,46179,684.925,549.212,1.33,52.935,356.086,0.678,0.155,6.5,0.0000,78.7
FRA,Europe,France,11/2/2020,104707,1553.009,555.427,1.33,55.19,372.579,6.466,0.155,6.5,0.0000,78.7
FRA,Europe,France,11/3/2020,72298,1072.321,574.397,1.29,57.385,389.22,5.681,0.153,6.5,0.0000,78.7
FRA,Europe,France,11/4/2020,0,0,573.878,1.25,60.514,408.042,5.255,0.151,6.6,0.0000,78.7
FRA,Europe,France,11/5/2020,57352,850.642,579.173,1.2,62.606,421.272,5.464,0.147,6.8,0.0000,78.7
FRA,Europe,France,11/6/2020,60711,900.463,591.469,1.16,64.089,429.459,5.585,0.143,7,0.0000,78.7
FRA,Europe,France,11/7/2020,86655,1285.263,595.963,1.11,65.409,436,2.183,0.14,7.1,0.0000,78.7
FRA,Europe,France,11/8/2020,38562,571.95,599.967,1.05,67.144,448.177,0.516,0.14,7.1,0.0000,78.7
FRA,Europe,France,11/9/2020,20739,307.6,608.125,0.99,69.369,461.244,5.791,0.132,7.6,0.0000,78.7
FRA,Europe,France,11/10/2020,22322,331.079,626.339,0.94,70.244,466.865,5.195,0.123,8.1,0.0000,78.7
FRA,Europe,France,11/11/2020,36061,534.855,631.203,0.9,71.03,473.406,0.752,0.119,8.4,0.0000,78.7
FRA,Europe,France,11/12/2020,32388,480.377,637.359,0.87,72.439,484.323,5.345,0.114,8.8,0.0000,78.7
FRA,Europe,France,11/13/2020,23914,354.691,651.182,0.84,72.484,484.649,4.589,0.108,9.3,0.0000,78.7
FRA,Europe,France,11/14/2020,31957,473.985,656.418,0.83,72.009,481.564,1.713,0.106,9.4,0.0000,78.7
FRA,Europe,France,11/15/2020,27192,403.31,660.912,0.81,72.38,490.196,0.394,0.106,9.4,0.0000,78.7
FRA,Europe,France,11/16/2020,9635,142.906,668.447,0.8,72.721,496.366,4.629,0.1,10,0.0000,78.7
FRA,Europe,France,11/17/2020,45361,672.792,686.556,0.78,71.757,491.516,3.832,0.095,10.5,0.0000,78.7
FRA,Europe,France,11/18/2020,28619,424.476,692.934,0.76,70.585,486.651,3.193,0.093,10.8,0.0000,78.7
FRA,Europe,France,11/19/2020,20560,304.945,699.119,0.73,68.776,479.28,3.514,0.087,11.5,0.0000,78.7
FRA,Europe,France,11/20/2020,23102,342.648,716.027,0.71,67.723,472.769,3.662,0.082,12.2,0.0000,78.7
FRA,Europe,France,11/21/2020,17668,262.051,719.765,0.7,66.64,465.204,1.565,0.08,12.5,0.0000,78.7
FRA,Europe,France,11/22/2020,13130,194.744,722.939,0.69,66.61,467.533,0.365,0.08,12.5,0.0000,78.7
FRA,Europe,France,11/23/2020,4754,70.511,730.37,0.68,65.824,466.45,3.822,0.074,13.5,0.0000,78.7
FRA,Europe,France,11/24/2020,9690,143.722,745.335,0.67,63.436,453.769,3.179,0.07,14.3,0.0000,78.7
FRA,Europe,France,11/25/2020,16488,244.549,751.09,0.67,61.345,444.128,2.89,0.067,14.9,0.0000,78.7
FRA,Europe,France,11/26/2020,12901,191.347,755.97,0.68,59.417,434.309,3.088,0.066,15.2,0.0000,78.7
FRA,Europe,France,11/27/2020,12561,186.304,770.179,0.68,57.414,424.491,3.273,0.064,15.6,0.0000,78.7
FRA,Europe,France,11/28/2020,12477,185.058,773.323,0.7,55.842,417.356,1.476,0.063,15.9,0.0000,75
FRA,Europe,France,11/29/2020,9763,144.804,776.26,0.71,55.531,419.507,0.353,0.063,15.9,0.0000,75
FRA,Europe,France,11/30/2020,4030,59.773,782.282,0.73,55.457,418.691,3.55,0.062,16.1,0.0000,75
FRA,Europe,France,12/1/2020,8256,122.453,793.791,0.74,53.306,409.525,2.961,0.062,16.1,0.0000,75
FRA,Europe,France,12/2/2020,14071,208.7,798.389,0.76,51.586,400.255,2.683,0.062,16.1,0.0000,75
FRA,Europe,France,12/3/2020,12605,186.957,803.18,0.79,50.651,395.642,2.97,0.062,16.1,0.0000,75
FRA,Europe,France,12/4/2020,11300,167.601,812.509,0.81,48.693,389.828,3.245,0.062,16.1,0.0000,75
FRA,Europe,France,12/5/2020,12882,191.065,815.654,0.83,47.759,386.224,1.56,0.062,16.1,0.0000,75
FRA,Europe,France,12/6/2020,10949,162.395,818.234,0.86,47.611,389.517,0.391,0.062,16.1,0.0000,75
FRA,Europe,France,12/7/2020,3411,50.592,823.663,0.88,47.284,390.57,3.817,0.062,16.1,0.0000,75
FRA,Europe,France,12/8/2020,13819,204.963,835.988,0.9,45.653,383.881,3.342,0.061,16.4,0.0000,75
FRA,Europe,France,12/9/2020,14595,216.472,840.334,0.91,44.956,378.6,3.071,0.061,16.4,0.0000,75
FRA,Europe,France,12/10/2020,13750,203.939,844.709,0.93,43.739,373.75,3.36,0.061,16.4,0.0000,75
FRA,Europe,France,12/11/2020,13406,198.837,854.024,0.95,42.627,369.953,3.744,0.061,16.4,0.0000,75
FRA,Europe,France,12/12/2020,13947,206.861,856.886,0.96,42.286,370.028,1.975,0.06,16.7,0.0000,75
FRA,Europe,France,12/13/2020,11533,171.057,859.111,0.98,42.434,373.869,0.51,0.06,16.7,0.0000,75
FRA,Europe,France,12/14/2020,3063,45.43,864.614,0.99,42.953,377.458,4.891,0.059,16.9,0.0000,75
FRA,Europe,France,12/15/2020,11601,172.065,876.331,1,42.583,373.869,4.658,0.057,17.5,0.0000,63.89
FRA,Europe,France,12/16/2020,17615,261.265,880.618,1.02,42.123,374.981,4.999,0.054,18.5,0.0000,63.89
FRA,Europe,France,12/17/2020,18254,270.742,884.444,1.03,41.5,373.009,5.922,0.05,20,0.0000,63.89
FRA,Europe,France,12/18/2020,15811,234.508,893.492,1.04,40.996,369.983,7.525,0.046,21.7,0.0000,63.89
FRA,Europe,France,12/19/2020,17428,258.491,896.295,1.04,40.313,368.114,4.985,0.043,23.3,0.0000,63.89
FRA,Europe,France,12/20/2020,12858,190.709,898.238,1.04,40.714,370.22,1.752,0.042,23.8,0.0000,63.89
FRA,Europe,France,12/21/2020,5797,85.981,903.444,1.03,40.595,373.78,10.08,0.037,27,0.0000,63.89
FRA,Europe,France,12/22/2020,11795,174.943,915.339,1.03,40.328,369.79,11.001,0.033,30.3,0.0000,63.89
FRA,Europe,France,12/23/2020,14929,221.426,919.433,1.03,40.061,368.604,10.897,0.03,33.3,0.0000,63.89
FRA,Europe,France,12/24/2020,21634,320.874,923.734,1.03,39.201,364.97,7.504,0.028,35.7,0.0000,63.89
FRA,Europe,France,12/25/2020,20262,300.525,926.092,1.03,38.8,361.292,0.575,0.027,37,0.0000,63.89
FRA,Europe,France,12/26/2020,3093,45.875,928.258,1.02,39.156,362.552,3.304,0.028,35.7,0.0000,63.89
FRA,Europe,France,12/27/2020,8867,131.515,930.824,1.03,39.305,365.163,0.712,0.028,35.7,0.0000,63.89
FRA,Europe,France,12/28/2020,2960,43.903,936.208,1.05,39.957,365.534,5.899,0.031,32.3,0.0000,63.89
FRA,Europe,France,12/29/2020,11395,169.01,950.58,1.07,39.542,366.987,5.43,0.037,27,0.0000,63.89
FRA,Europe,France,12/30/2020,26457,392.409,955.074,1.09,39.334,364.273,5.926,0.044,22.7,0.0000,63.89
FRA,Europe,France,12/31/2020,19927,295.556,958.797,1.09,38.934,362.004,5.001,0.049,20.4,0.0000,63.89
FRA,Europe,France,1/1/2021,19358,287.117,960.769,1.09,38.697,359.868,0.493,0.05,20,0.0000,63.89
FRA,Europe,France,1/2/2021,3466,51.408,963.083,1.08,39.038,362.76,3.411,0.052,19.2,0.0000,63.89
FRA,Europe,France,1/3/2021,12489,185.236,964.804,1.1,39.527,367.536,0.7,0.052,19.2,0.0000,63.89
FRA,Europe,France,1/4/2021,4022,59.654,970.41,1.12,39.409,370.235,6.342,0.054,18.5,0.0000,63.89
FRA,Europe,France,1/5/2021,20733,307.511,983.284,1.13,38.8,368.886,5.105,0.056,17.9,0.0000,63.89
FRA,Europe,France,1/6/2021,25143,372.92,987.467,1.14,38.667,366.468,4.642,0.059,16.9,0.0000,63.89
FRA,Europe,France,1/7/2021,21703,321.898,991.561,1.14,38.163,363.205,4.844,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/8/2021,19814,293.88,1000.311,1.13,38.652,361.559,5.191,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/9/2021,20177,299.264,1002.803,1.13,38.563,359.527,2.801,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/10/2021,15944,236.481,1005.043,1.12,38.86,363.769,0.627,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/11/2021,3717,55.13,1009.641,1.12,39.542,368.01,5.887,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/12/2021,19694,292.101,1020.646,1.11,39.72,366.394,5.007,0.06,16.7,0.0000,63.89
FRA,Europe,France,1/13/2021,23852,353.772,1024.043,1.11,40.061,366.868,4.636,0.06,16.7,0.0000,63.89
FRA,Europe,France,1/14/2021,21228,314.853,1028.225,1.11,40.284,370.547,4.781,0.061,16.4,0.0000,63.89
FRA,Europe,France,1/15/2021,21271,315.49,1037.658,1.1,40.491,370.932,5.191,0.062,16.1,0.0000,63.89
FRA,Europe,France,1/16/2021,21406,317.493,1040.521,1.1,40.506,370.576,2.942,0.062,16.1,0.0000,63.89
FRA,Europe,France,1/17/2021,16642,246.833,1042.612,1.1,41.025,374.284,0.662,0.062,16.1,0.0000,63.89
FRA,Europe,France,1/18/2021,3736,55.412,1048.589,1.1,41.574,379.461,5.89,0.064,15.6,0.0000,63.89
FRA,Europe,France,1/19/2021,24023,356.308,1058.319,1.1,41.96,378.689,4.994,0.065,15.4,0.0000,63.89
FRA,Europe,France,1/20/2021,26758,396.873,1062.917,1.09,42.152,380.44,4.749,0.065,15.4,0.0000,63.89
FRA,Europe,France,1/21/2021,22587,335.009,1068.049,1.09,42.508,381.166,5.041,0.066,15.2,0.0000,63.89
FRA,Europe,France,1/22/2021,23292,345.466,1077.675,1.08,43.042,383.732,5.67,0.066,15.2,0.0000,63.89
FRA,Europe,France,1/23/2021,24093,357.346,1081.086,1.08,42.805,383.614,2.986,0.066,15.2,0.0000,63.89
FRA,Europe,France,1/24/2021,18436,273.442,1083.637,1.07,43.828,390.926,0.631,0.066,15.2,0.0000,63.89
FRA,Europe,France,1/25/2021,4240,62.887,1090.238,1.07,44.956,398.802,6.392,0.065,15.4,0.0000,63.89
FRA,Europe,France,1/26/2021,22086,327.579,1099.315,1.06,45.549,400.537,5.327,0.064,15.6,0.0100,63.89
FRA,Europe,France,1/27/2021,26916,399.217,1104.506,1.06,45.935,402.406,5.041,0.064,15.6,0.0200,63.89
FRA,Europe,France,1/28/2021,23770,352.556,1109.608,1.05,45.994,402.361,5.706,0.063,15.9,0.0400,63.89
FRA,Europe,France,1/29/2021,23205,344.175,1121.785,1.05,46.276,404.467,6.14,0.062,16.1,0.0700,63.89
FRA,Europe,France,1/30/2021,24045,356.634,1125.36,1.04,46.024,404.052,3.215,0.061,16.4,0.0800,63.89
FRA,Europe,France,1/31/2021,19336,286.791,1128.252,1.04,46.691,408.961,0.66,0.061,16.4,0.0800,63.89
FRA,Europe,France,2/1/2021,4347,64.475,1135,1.04,47.729,413.426,6.544,0.061,16.4,0.1100,63.89
FRA,Europe,France,2/2/2021,23337,346.133,1145.768,1.03,48.5,415.725,5.705,0.061,16.4,0.1700,63.89
FRA,Europe,France,2/3/2021,26362,391,1151.063,1.03,48.456,414.598,5.192,0.06,16.7,0.2200,63.89
FRA,Europe,France,2/4/2021,0,0,1151.063,1.02,48.056,411.824,5.616,0.06,16.7,0.3000,63.89
FRA,Europe,France,2/5/2021,45587,676.144,1166.014,1.04,47.981,408.947,6.264,0.059,16.9,0.3700,63.89
FRA,Europe,France,2/6/2021,20586,305.331,1168.847,1.04,47.685,405.313,3.294,0.058,17.2,0.3900,63.89
FRA,Europe,France,2/7/2021,19715,292.412,1171.383,1.03,48.382,410.133,0.644,0.058,17.2,0.4000,63.89
FRA,Europe,France,2/8/2021,4317,64.03,1178.176,1.02,49.732,415.221,6.339,0.057,17.5,0.4700,60.19
FRA,Europe,France,2/9/2021,19004,281.866,1188.915,1.01,49.42,409.866,5.627,0.055,18.2,0.5800,60.19
FRA,Europe,France,2/10/2021,25387,376.539,1193.305,1.01,49.079,406.648,5.12,0.054,18.5,0.7000,60.19
FRA,Europe,France,2/11/2021,21063,312.405,1198.644,1.01,49.346,399.914,5.386,0.053,18.9,0.8600,60.19
FRA,Europe,France,2/12/2021,20701,307.036,1208.211,1,48.916,391.92,5.977,0.052,19.2,0.9700,60.19
FRA,Europe,France,2/13/2021,21231,314.897,1211.163,1.01,48.856,388.538,3.206,0.052,19.2,1.0000,60.19
FRA,Europe,France,2/14/2021,16675,247.323,1213.639,1.01,48.931,391.578,0.634,0.052,19.2,1.0100,60.19
FRA,Europe,France,2/15/2021,4376,64.905,1219.75,1.02,49.999,392.72,6.233,0.052,19.2,1.1200,60.19
FRA,Europe,France,2/16/2021,19590,290.558,1228.442,1.02,49.509,388.523,5.354,0.052,19.2,1.2700,60.19
FRA,Europe,France,2/17/2021,25018,371.066,1233.04,1.03,49.539,384.578,5.018,0.053,18.9,1.4300,60.19
FRA,Europe,France,2/18/2021,22501,333.734,1237.059,1.04,50.191,381.433,5.378,0.054,18.5,1.6100,60.19
FRA,Europe,France,2/19/2021,24116,357.687,1245.528,1.04,50.132,378.304,6.002,0.056,17.9,1.7400,60.19
FRA,Europe,France,2/20/2021,22371,331.806,1247.857,1.05,49.969,374.789,3.195,0.057,17.5,1.7900,60.19
FRA,Europe,France,2/21/2021,22046,326.985,1250.215,1.05,50.31,377.681,0.645,0.057,17.5,1.8000,60.19
FRA,Europe,France,2/22/2021,4646,68.909,1255.154,1.06,50.532,383.124,6.037,0.06,16.7,1.9000,60.19
FRA,Europe,France,2/23/2021,20185,299.383,1261.547,1.06,50.948,380.588,5.106,0.061,16.4,2.0300,60.19
FRA,Europe,France,2/24/2021,31519,467.488,1265.655,1.06,50.963,379.906,4.878,0.062,16.1,2.1500,60.19
FRA,Europe,France,2/25/2021,25403,376.776,1269.526,1.06,50.874,375.501,5.11,0.063,15.9,2.2900,60.19
FRA,Europe,France,2/26/2021,25207,373.869,1277.521,1.06,51.096,372.727,5.783,0.063,15.9,2.3900,70.37
FRA,Europe,France,2/27/2021,24110,357.598,1280.265,1.06,51.215,370.636,3.064,0.063,15.9,2.4300,70.37
FRA,Europe,France,2/28/2021,19952,295.927,1282.074,1.05,51.793,374.952,0.659,0.063,15.9,2.4300,70.37
FRA,Europe,France,3/1/2021,4703,69.755,1287.636,1.05,52.564,377.177,5.997,0.062,16.1,2.5100,70.37
FRA,Europe,France,3/2/2021,22857,339.014,1293.821,1.05,53.187,374.7,5.007,0.062,16.1,2.6100,60.19
FRA,Europe,France,3/3/2021,26788,397.318,1298.597,1.05,53.944,372.445,4.752,0.062,16.1,2.7100,60.19
FRA,Europe,France,3/4/2021,25279,374.937,1302.943,1.06,53.884,369.182,5.119,0.062,16.1,2.8200,60.19
FRA,Europe,France,3/5/2021,23507,348.655,1309.454,1.06,54.582,367.313,5.872,0.062,16.1,2.9100,70.37
FRA,Europe,France,3/6/2021,23392,346.949,1311.975,1.07,54.715,365.237,3.175,0.062,16.1,2.9400,70.37
FRA,Europe,France,3/7/2021,21825,323.707,1313.903,1.07,55.516,368.099,0.686,0.062,16.1,2.9400,70.37
FRA,Europe,France,3/8/2021,5502,81.605,1319.228,1.08,57.088,373.691,6.345,0.062,16.1,3.0200,70.37
FRA,Europe,France,3/9/2021,23127,343.019,1324.686,1.09,58.112,373.78,5.497,0.063,15.9,3.1000,62.04
FRA,Europe,France,3/10/2021,29627,439.426,1329.596,1.1,58.112,370.339,5.135,0.063,15.9,3.1800,62.04
FRA,Europe,France,3/11/2021,28033,415.784,1333.526,1.11,59.209,368.693,6.091,0.063,15.9,3.2800,62.04
FRA,Europe,France,3/12/2021,25038,371.362,1336.834,1.12,59.817,367.076,6.892,0.063,15.9,3.3600,62.04
FRA,Europe,France,3/13/2021,29759,441.384,1339.34,1.13,60.366,365.919,3.635,0.064,15.6,3.3800,70.37
FRA,Europe,France,3/14/2021,26428,391.979,1341.432,1.14,61.211,370.636,0.811,0.064,15.6,3.3900,70.37
FRA,Europe,France,3/15/2021,6444,95.577,1346.371,1.15,62.576,377.755,7.345,0.066,15.2,3.4300,62.04
FRA,Europe,France,3/16/2021,30002,444.988,1352.422,1.16,62.873,378.096,6.66,0.067,14.9,3.4900,62.04
FRA,Europe,France,3/17/2021,38468,570.556,1355.997,1.16,62.576,375.456,6.004,0.068,14.7,3.5500,62.04
FRA,Europe,France,3/18/2021,35031,519.578,1359.972,1.17,62.976,376.568,7.172,0.069,14.5,3.6100,62.04
FRA,Europe,France,3/19/2021,35088,520.424,1364.199,1.17,63.585,375.827,8.09,0.069,14.5,3.6700,70.37
FRA,Europe,France,3/20/2021,35327,523.968,1366.809,1.17,64.563,378.764,4.198,0.07,14.3,3.6800,70.37
FRA,Europe,France,3/21/2021,30653,454.644,1368.856,1.17,65.35,384.533,0.886,0.07,14.3,3.6900,70.37
FRA,Europe,France,3/22/2021,15792,234.226,1373.943,1.17,67.456,392.869,8.628,0.071,14.1,3.7400,70.37
FRA,Europe,France,3/23/2021,14678,217.703,1378.2,1.18,68.731,396.844,7.947,0.071,14.1,3.8000,70.37
FRA,Europe,France,3/24/2021,65373,969.609,1381.834,1.19,68.983,398.624,7.171,0.071,14.1,3.8700,70.37
FRA,Europe,France,3/25/2021,45641,676.945,1385.171,1.18,69.844,400.997,8.469,0.072,13.9,3.9300,70.37
FRA,Europe,France,3/26/2021,41869,620.999,1398.475,1.17,70.689,404.052,9.421,0.072,13.9,3.9900,68.52
FRA,Europe,France,3/27/2021,42619,632.123,1401.293,1.16,71.06,404.304,5.155,0.072,13.9,4.0200,68.52
FRA,Europe,France,3/28/2021,37119,550.547,1403.236,1.14,72.261,411.023,0.94,0.072,13.9,4.0300,68.52
FRA,Europe,France,3/29/2021,9094,134.882,1408.576,1.13,73.774,420.071,10.2,0.071,14.1,4.1100,68.52
FRA,Europe,France,3/30/2021,30702,455.371,1414.227,1.13,75.228,422.859,9.738,0.07,14.3,4.2100,68.52
FRA,Europe,France,3/31/2021,59038,875.649,1418.721,1.12,74.946,422.162,8.465,0.069,14.5,4.3200,68.52
FRA,Europe,France,4/1/2021,50659,751.372,1423.289,1.11,75.776,423.912,9.797,0.068,14.7,4.4500,68.52
FRA,Europe,France,4/2/2021,46677,692.311,1428.213,1.1,77.927,426.107,9.95,0.067,14.9,4.5900,68.52
FRA,Europe,France,4/3/2021,165,2.447,1430.972,1.09,78.209,428.436,6.033,0.066,15.2,4.6900,68.52
FRA,Europe,France,4/4/2021,80629,1195.886,1433.716,1.09,79.217,435.407,0.981,0.066,15.2,4.7100,68.52
FRA,Europe,France,4/5/2021,10793,160.081,1436.638,1.08,80.582,443.579,1.529,0.064,15.6,4.7300,71.3
FRA,Europe,France,4/6/2021,8045,119.323,1442.956,1.06,83.445,454.436,9.356,0.067,14.9,4.9000,75
FRA,Europe,France,4/7/2021,922,13.675,1449.201,1.07,84.972,458.367,7.094,0.069,14.5,5.0700,75
FRA,Europe,France,4/8/2021,97028,1439.115,1454.288,1.1,84.616,453.19,6.968,0.073,13.7,5.2500,75
FRA,Europe,France,4/9/2021,153,2.269,1459.182,1.1,85.388,449.794,7.566,0.077,13,5.4200,75
FRA,Europe,France,4/10/2021,1403,20.809,1462.253,1.11,85.566,448.489,4.396,0.08,12.5,5.5400,75
FRA,Europe,France,4/11/2021,117900,1748.687,1464.863,1.14,86.589,454.911,0.882,0.081,12.3,5.5900,75
FRA,Europe,France,4/12/2021,8536,126.606,1470.573,1.11,87.746,463.677,7.126,0.083,12,5.7700,75
FRA,Europe,France,4/13/2021,39113,580.122,1475.69,1.08,88.28,463.143,5.813,0.083,12,5.9800,75
FRA,Europe,France,4/14/2021,43505,645.264,1480.096,1.05,87.538,457.833,5.497,0.084,11.9,6.1900,75
FRA,Europe,France,4/15/2021,38045,564.282,1484.486,1.02,87.864,454.866,5.584,0.085,11.8,6.4100,75
FRA,Europe,France,4/16/2021,36442,540.506,1489.395,1,87.716,451.959,6.2,0.086,11.6,6.6300,75
FRA,Europe,France,4/17/2021,35861,531.889,1492.198,0.98,87.167,449.838,3.69,0.086,11.6,6.7600,75
FRA,Europe,France,4/18/2021,29377,435.718,1494.275,0.96,87.405,456.661,0.777,0.086,11.6,6.8100,75
FRA,Europe,France,4/19/2021,6696,99.315,1500.905,0.95,88.547,462.965,6.216,0.086,11.6,7.0200,75
FRA,Europe,France,4/20/2021,44063,653.54,1506.66,0.94,88.754,461.066,5.103,0.086,11.6,7.2700,75
FRA,Europe,France,4/21/2021,34921,517.947,1511.302,0.92,88.384,459.108,4.848,0.087,11.5,7.5200,75
FRA,Europe,France,4/22/2021,33400,495.387,1515.499,0.91,88.71,454.362,4.917,0.087,11.5,7.8000,75
FRA,Europe,France,4/23/2021,32340,479.665,1520.424,0.9,88.428,451.455,5.614,0.087,11.5,8.0800,75
FRA,Europe,France,4/24/2021,32633,484.011,1523.642,0.89,88.369,446.442,3.325,0.087,11.5,8.2500,75
FRA,Europe,France,4/25/2021,24505,363.457,1525.793,0.87,88.665,449.215,0.732,0.086,11.6,8.3100,75
FRA,Europe,France,4/26/2021,5952,88.28,1531.696,0.86,89.007,453.798,6.049,0.083,12,8.5500,75
FRA,Europe,France,4/27/2021,30317,449.66,1536.843,0.86,88.146,449.126,5.346,0.08,12.5,8.8400,75
FRA,Europe,France,4/28/2021,31539,467.785,1541.515,0.84,87.197,443.639,4.683,0.077,13,9.1300,75
FRA,Europe,France,4/29/2021,26538,393.61,1546.053,0.83,86.085,437.35,5.747,0.072,13.9,9.4400,75
FRA,Europe,France,4/30/2021,24299,360.402,1550.354,0.83,84.171,429.088,6.989,0.066,15.2,9.7500,75
FRA,Europe,France,5/1/2021,25670,380.736,1553.202,0.82,82.777,424.238,1.032,0.064,15.6,9.8300,75
FRA,Europe,France,5/2/2021,9921,147.148,1554.893,0.81,82.836,427.427,0.864,0.064,15.6,9.8800,75
FRA,Europe,France,5/3/2021,3760,55.768,1559.506,0.81,83.504,429.385,7.031,0.06,16.7,10.1400,63.89
FRA,Europe,France,5/4/2021,24371,361.47,1563.318,0.81,81.635,421.628,6.025,0.056,17.9,10.4900,63.89
FRA,Europe,France,5/5/2021,26000,385.631,1566.937,0.81,80.122,410.637,5.261,0.053,18.9,10.8300,63.89
FRA,Europe,France,5/6/2021,21712,322.031,1570.185,0.81,77.586,400.24,6.597,0.05,20,11.2000,63.89
FRA,Europe,France,5/7/2021,19124,283.646,1573.908,0.81,75.732,390.54,7.552,0.047,21.3,11.6100,63.89
FRA,Europe,France,5/8/2021,20779,308.193,1576.518,0.8,74.234,382.664,1.293,0.047,21.3,11.7200,63.89
FRA,Europe,France,5/9/2021,9128,135.386,1578.224,0.8,73.73,382.62,0.86,0.047,21.3,11.7900,63.89
FRA,Europe,France,5/10/2021,3292,48.827,1582.555,0.81,72.232,380.677,7.748,0.044,22.7,12.1400,63.89
FRA,Europe,France,5/11/2021,19791,293.539,1586.277,0.81,70.348,371.214,7.144,0.041,24.4,12.5400,63.89
FRA,Europe,France,5/12/2021,21498,318.857,1589.007,0.81,67.975,359.734,6.677,0.039,25.6,12.9000,63.89
FRA,Europe,France,5/13/2021,19461,288.645,1590.95,0.81,65.884,350.865,1.167,0.039,25.6,12.9900,63.89
FRA,Europe,France,5/14/2021,7025,104.194,1593.515,0.81,64.549,347.157,6.723,0.039,25.6,13.2500,63.89
FRA,Europe,France,5/15/2021,15685,232.639,1595.177,0.82,63.347,340.393,3.379,0.039,25.6,13.4000,63.89
FRA,Europe,France,5/16/2021,14026,208.033,1596.378,0.83,63.11,340.586,0.804,0.039,25.6,13.4300,63.89
FRA,Europe,France,5/17/2021,3350,49.687,1599.285,0.83,62.087,337.412,7.031,0.038,26.3,13.6500,63.89
FRA,Europe,France,5/18/2021,17210,255.258,1602.667,0.84,59.55,327.163,6.493,0.038,26.3,13.9000,63.89
FRA,Europe,France,5/19/2021,19050,282.549,1604.758,0.84,57.281,316.618,5.759,0.038,26.3,14.1200,54.63
FRA,Europe,France,5/20/2021,0,0,1606.731,0.83,55.902,307.763,6.384,0.037,27,14.3700,54.63
FRA,Europe,France,5/21/2021,12800,189.849,1608.555,0.83,53.855,299.739,6.74,0.035,28.6,14.6500,54.63
FRA,Europe,France,5/22/2021,12611,187.046,1609.875,0.82,52.564,293.154,3.639,0.034,29.4,14.7700,54.63
FRA,Europe,France,5/23/2021,9766,144.849,1610.928,0.82,52.134,292.486,0.781,0.034,29.4,14.8000,54.63
FRA,Europe,France,5/24/2021,2229,33.06,1611.848,0.81,51.853,292.204,1.439,0.032,31.2,14.8500,54.63
FRA,Europe,France,5/25/2021,3155,46.795,1615.126,0.8,51.126,288.185,7.205,0.032,31.2,15.1400,54.63
FRA,Europe,France,5/26/2021,12646,187.565,1617.261,0.81,49.39,275.771,5.301,0.031,32.3,15.4300,54.63
FRA,Europe,France,5/27/2021,13933,206.654,1619.368,0.82,47.551,266.1,6.058,0.031,32.3,15.7800,54.63
FRA,Europe,France,5/28/2021,11268,167.126,1621.222,0.82,46.038,256.178,6.631,0.03,33.3,16.2000,54.63
FRA,Europe,France,5/29/2021,11526,170.953,1622.23,0.81,44.911,249.874,3.406,0.03,33.3,16.4400,54.63
FRA,Europe,France,5/30/2021,8662,128.474,1622.883,0.8,44.392,248.806,0.761,0.03,33.3,16.4900,54.63
FRA,Europe,France,5/31/2021,360,5.34,1624.752,0.78,43.68,246.151,5.939,0.029,34.5,16.8100,54.63
FRA,Europe,France,6/1/2021,9848,146.065,1626.739,0.77,41.9,238.616,5.172,0.027,37,17.2200,54.63
FRA,Europe,France,6/2/2021,1350,20.023,1628.163,0.76,40.847,231.942,4.667,0.026,38.5,17.5800,54.63
FRA,Europe,France,6/3/2021,15554,230.696,1629.201,0.76,39.705,226.677,5.448,0.025,40,17.9900,54.63
FRA,Europe,France,6/4/2021,6953,103.127,1630.506,0.75,38.133,219.528,6.228,0.023,43.5,18.4800,54.63
FRA,Europe,France,6/5/2021,6654,98.692,1631.352,0.73,37.451,215.538,3.155,0.022,45.5,18.7700,54.63
FRA,Europe,France,6/6/2021,5180,76.83,1631.826,0.72,37.48,215.434,0.684,0.022,45.5,18.8500,54.63
FRA,Europe,France,6/7/2021,1164,17.264,1632.776,0.71,36.665,212.438,5.571,0.02,50,19.2500,54.63
FRA,Europe,France,6/8/2021,6018,89.259,1633.888,0.69,35.508,207.41,4.868,0.019,52.6,19.7000,54.63
FRA,Europe,France,6/9/2021,5557,82.421,1634.852,0.68,34.499,200.617,4.164,0.017,58.8,20.1300,54.07
